Sample Number,Sample Submission Date,Sample Name,Sex,Tissue weight (mg),Treatment,Tissue Type,PND,Litter,Individual Lipid Species,Lipid Class,"MRM Transition of each lipid species
(Parent ion / Fragment ion)",Lipid Species used as Internal Standard,Retention Time (min),Peak Area of Lipid Species,Peak Area of Internal Standard,Normalized Peak Area (Peak Area of Lipid Species / (Peak Area of Internal Standard * Tissue Weight))
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(20:1)+NH4,MAG,367.2 / 293.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.51869368243409,1028519.45086254,220965.080763369,0.0872250623553665
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(20:2)+NH4,MAG,365.2 / 291.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.44645463622441,642920.775673375,220965.080763369,0.0542401489374466
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(20:3)+NH4,MAG,363.2 / 289.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.39884230304084,1001346.91143913,220965.080763369,0.0705965158184383
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(20:4)+NH4,MAG,361.2 / 287.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.41336811431582,3929057.92155874,220965.080763369,0.307564795062803
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(22:0)+NH4,MAG,397.2 / 323.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.56235449375513,423745.34257162,220965.080763369,0.00512126990392141
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(22:1)+NH4,MAG,395.2 / 321.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.48933746254924,344765.947607207,220965.080763369,0.00457002763405734
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(22:2)+NH4,MAG,393.2 / 319.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.43819723926248,1040153.98991438,220965.080763369,0.00994123638345504
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(22:3)+NH4,MAG,391.2 / 317.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.42390901194223,192105.724835023,220965.080763369,0.00308138772517992
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(22:4)+NH4,MAG,389.2 / 315.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.66962602066693,564397.147226161,220965.080763369,0.0331764060532855
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(22:5)+NH4,MAG,387.2 / 313.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.5554533227571,1713758.01019845,220965.080763369,0.061568859658762
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,MAG(22:6)+NH4,MAG,385.2 / 311.2,TAG(15:0_18:1_15:0)+NH4d7_SPLASH.IS,2.3286538123126,5581675.14967983,220965.080763369,0.121242277933459
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(14:0)+AcO,LPC,526.3 / 227.2,LPC(18:1)+AcOd7_SPLASH.IS,12.9400381770866,5771.44888201046,85053235.653866,5.05772030100225e-06
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(16:0)+AcO,LPC,554.3 / 255.2,LPC(18:1)+AcOd7_SPLASH.IS,13.1017805068626,21160080.6571537,85053235.653866,0.00731180463433974
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(16:1)+AcO,LPC,552.3 / 253.2,LPC(18:1)+AcOd7_SPLASH.IS,13.1412659480733,1447462.68359691,85053235.653866,0.000613719463808827
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(18:0)+AcO,LPC,582.4 / 283.3,LPC(18:1)+AcOd7_SPLASH.IS,12.9046107976101,1223335.46691516,85053235.653866,0.000821713635869803
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(18:1)+AcO,LPC,580.4 / 281.2,LPC(18:1)+AcOd7_SPLASH.IS,12.9528121900317,31400802.2502634,85053235.653866,0.0118997113556846
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(18:2)+AcO,LPC,578.3 / 279.2,LPC(18:1)+AcOd7_SPLASH.IS,13.0652141300734,1354872.68670005,85053235.653866,0.000549974324668858
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(18:3)+AcO,LPC,576.3 / 277.2,LPC(18:1)+AcOd7_SPLASH.IS,13.1143723882223,22990.1146156671,85053235.653866,7.76517412886741e-06
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(20:0)+AcO,LPC,610.4 / 311.3,LPC(18:1)+AcOd7_SPLASH.IS,12.7723604029874,87524.0417809007,85053235.653866,4.07100283283778e-05
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(20:1)+AcO,LPC,608.4 / 309.3,LPC(18:1)+AcOd7_SPLASH.IS,12.7831365992362,1131505.91963829,85053235.653866,0.000508648530456786
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(20:2)+AcO,LPC,606.4 / 307.3,LPC(18:1)+AcOd7_SPLASH.IS,12.8382141129295,395865.032952403,85053235.653866,0.00017286592540328
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(20:3)+AcO,LPC,604.4 / 305.2,LPC(18:1)+AcOd7_SPLASH.IS,12.8700834377685,689181.408596437,85053235.653866,0.000260865273047877
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(20:4)+AcO,LPC,602.3 / 303.2,LPC(18:1)+AcOd7_SPLASH.IS,12.8441346755893,4551431.74806492,85053235.653866,0.00160695882154981
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(20:5)+AcO,LPC,600.3 / 301.2,LPC(18:1)+AcOd7_SPLASH.IS,12.9355432721653,6056.47754062227,85053235.653866,8.71624208594136e-07
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(22:4)+AcO,LPC,630.4 / 331.3,LPC(18:1)+AcOd7_SPLASH.IS,12.7584629552992,888630.729666606,85053235.653866,0.000273977844545239
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(22:5)+AcO,LPC,628.4 / 329.2,LPC(18:1)+AcOd7_SPLASH.IS,12.8172647478817,113662.996501842,85053235.653866,3.41154765791964e-05
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPC(22:6)+AcO,LPC,626.3 / 327.2,LPC(18:1)+AcOd7_SPLASH.IS,12.8427263314748,522955.461730054,85053235.653866,0.000152420609510091
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPG(16:0)-H,LPG,483.3 / 255.2,PG(15:0_18:1)-Hd7_SPLASH.IS,13.2771656257295,32692.0575885635,131589660.774879,2.80013343950522e-05
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPG(18:0)-H,LPG,511.3 / 283.3,PG(15:0_18:1)-Hd7_SPLASH.IS,13.1559665766503,5572.49553504603,131589660.774879,8.19571628531795e-06
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPG(18:1)-H,LPG,509.3 / 281.2,PG(15:0_18:1)-Hd7_SPLASH.IS,13.0097958059308,7447.88459554724,131589660.774879,2.65392156853677e-05
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(16:0)-H,LPI,571.3 / 255.2,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8758352727668,1404598.08794321,1252566.47674926,0.0255994677211374
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(16:1)-H,LPI,569.3 / 253.2,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8709797365289,31049.8846911926,1252566.47674926,0.000212244013486355
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(18:0)-H,LPI,599.3 / 283.3,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8762057103182,3692012.15692313,1252566.47674926,0.0679092940159433
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(18:1)-H,LPI,597.3 / 281.2,PI(15:0_18:1)-Hd7_SPLASH.IS,13.876412015008,1807403.88833426,1252566.47674926,0.0393654545554642
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(18:2)-H,LPI,595.3 / 279.2,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8762450008968,38980.1143123466,1252566.47674926,0.000700895229357223
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(20:0)-H,LPI,627.4 / 311.3,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8685227553906,14539.4159011828,1252566.47674926,0.000144446492206786
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(20:1)-H,LPI,625.3 / 309.3,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8713880328995,23141.6973474651,1252566.47674926,0.00055465744234492
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(20:2)-H,LPI,623.3 / 307.3,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8762444970911,7266.32903207097,1252566.47674926,0.000180344665196304
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(20:3)-H,LPI,621.3 / 305.2,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8750952774821,58167.9067247765,1252566.47674926,0.00144112794022258
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(20:4)-H,LPI,619.3 / 303.2,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8765538729634,1926454.55995381,1252566.47674926,0.0601026346364995
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(22:4)-H,LPI,647.3 / 331.3,PI(15:0_18:1)-Hd7_SPLASH.IS,13.8784712208343,14483.2251570921,1252566.47674926,0.000142446865422096
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPI(22:6)-H,LPI,643.3 / 327.2,PI(15:0_18:1)-Hd7_SPLASH.IS,13.87143474729,28426.6754936313,1252566.47674926,0.000269234745193582
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(14:0_18:1)-H,PI,807.5 / 281.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.2175610740326,342017.147314149,1252566.47674926,0.00632290783118735
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(14:0_20:1)-H,PI,835.5 / 309.3,PI(15:0_18:1)-Hd7_SPLASH.IS,12.0581742684656,116610.550243621,1252566.47674926,0.00114023228672829
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(14:0_20:4)-H,PI,829.5 / 303.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.2003893478353,76896.1140735339,1252566.47674926,0.000312321960615259
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_16:0)-H,PI,809.5 / 255.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.1424979910048,414031.414053573,1252566.47674926,0.00423438658728042
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_16:1)-H,PI,807.5 / 253.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.39492274852,206542.13648214,1252566.47674926,0.00232766002529562
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_18:0)-H,PI,837.6 / 283.3,PI(15:0_18:1)-Hd7_SPLASH.IS,12.0534153698418,22299948.6619217,1252566.47674926,0.25100689044399
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_18:1)-H,PI,835.5 / 281.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.3051638258884,2994183.76264258,1252566.47674926,0.0400632376323742
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_18:2)-H,PI,833.5 / 279.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.3165199816529,427477.819793259,1252566.47674926,0.00449485644268232
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_18:3)-H,PI,831.5 / 277.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.3453283152551,14190.8303731519,1252566.47674926,9.2809389153543e-05
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_20:1)-H,PI,863.6 / 309.3,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9721684052397,77096.3245586878,1252566.47674926,0.00108964995153109
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_20:2)-H,PI,861.6 / 307.3,PI(15:0_18:1)-Hd7_SPLASH.IS,12.1127238360807,183071.661071464,1252566.47674926,0.00220985097548823
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_20:3)-H,PI,859.5 / 305.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.1205038172366,2245250.84110984,1252566.47674926,0.0228750733613279
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_20:4)-H,PI,857.5 / 303.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.0912786642385,58782436.0328572,1252566.47674926,0.623971844260162
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_20:5)-H,PI,855.5 / 301.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.0749792461624,203920.910660484,1252566.47674926,0.0025826090088553
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_22:4)-H,PI,885.6 / 331.3,PI(15:0_18:1)-Hd7_SPLASH.IS,11.8635653544534,2568604.44448543,1252566.47674926,0.0298403528623825
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_22:5)-H,PI,883.5 / 329.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9350108475272,688125.700124053,1252566.47674926,0.00765008849549533
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(16:0_22:6)-H,PI,881.5 / 327.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.0269496129841,3652764.32122434,1252566.47674926,0.0400084066774027
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_16:1)-H,PI,835.5 / 253.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.2809951073516,248442.230131238,1252566.47674926,0.00300882442353309
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_18:0)-H,PI,865.6 / 283.3,PI(15:0_18:1)-Hd7_SPLASH.IS,12.1675364318448,871869.019609165,1252566.47674926,0.00987477534796503
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_18:1)-H,PI,863.6 / 281.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.217073515329,1389111.86370848,1252566.47674926,0.0165404559945505
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_18:2)-H,PI,861.6 / 279.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.2188907135325,296101.394321481,1252566.47674926,0.00319370090132585
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_18:3)-H,PI,859.5 / 277.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.6625754149301,56162.1067739239,1252566.47674926,0.00025196581171801
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_20:1)-H,PI,891.6 / 309.3,PI(15:0_18:1)-Hd7_SPLASH.IS,12.2015283976849,47198.328625548,1252566.47674926,0.000272598433490439
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_20:2)-H,PI,889.6 / 307.3,PI(15:0_18:1)-Hd7_SPLASH.IS,12.1556845453337,78269.0655510924,1252566.47674926,0.000950525943599558
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_20:3)-H,PI,887.6 / 305.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9813215611115,3487423.7808481,1252566.47674926,0.0408564285316892
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_20:4)-H,PI,885.6 / 283.3,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9667228915797,233146184.362026,1252566.47674926,2.64036892999185
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_20:5)-H,PI,883.5 / 301.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9568997276638,569291.535285644,1252566.47674926,0.00577987418921897
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_22:4)-H,PI,913.6 / 331.3,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9607629965,420114.088479346,1252566.47674926,0.00524968968665451
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_22:5)-H,PI,911.6 / 329.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9446947239653,162846.410526862,1252566.47674926,0.00195529325917478
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:0_22:6)-H,PI,909.6 / 327.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9049126223775,1989109.47212874,1252566.47674926,0.02424342737131
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_16:1)-H,PI,833.5 / 281.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.041394595218,47220198.9626888,1252566.47674926,0.529532030884951
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_18:1)-H,PI,861.6 / 281.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.2047153399841,2478243.70575154,1252566.47674926,0.0289741231117542
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_18:2)-H,PI,859.5 / 279.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.1973954287534,316334.652957632,1252566.47674926,0.00381680042364203
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_18:3)-H,PI,857.5 / 277.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.2455714596519,24682.1923202359,1252566.47674926,0.000156313917225333
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_20:1)-H,PI,889.6 / 309.3,PI(15:0_18:1)-Hd7_SPLASH.IS,12.1354397349545,71686.3844985863,1252566.47674926,0.000301466621350385
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_20:2)-H,PI,887.6 / 307.3,PI(15:0_18:1)-Hd7_SPLASH.IS,12.041747704479,100942.393082449,1252566.47674926,0.00138048737741157
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_20:3)-H,PI,885.6 / 305.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9691373990455,3062561.63155798,1252566.47674926,0.0333791785507687
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_20:4)-H,PI,883.5 / 303.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.94327767923,82816409.143034,1252566.47674926,0.952349062427025
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_20:5)-H,PI,881.5 / 301.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9679595219863,98503.7730331646,1252566.47674926,0.000383379111319397
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_22:4)-H,PI,911.6 / 331.3,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9006293182204,430544.661248523,1252566.47674926,0.0048900129078666
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_22:5)-H,PI,909.6 / 329.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9026546652517,105766.313038698,1252566.47674926,0.000394712494878563
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:1_22:6)-H,PI,907.5 / 327.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.8741787445755,1144021.18152815,1252566.47674926,0.0133275441381092
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:2_16:1)-H,PI,831.5 / 279.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.0666831239915,1642489.35890081,1252566.47674926,0.0181171299462162
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:2_18:2)-H,PI,857.5 / 279.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.218140044476,110376.572543034,1252566.47674926,0.000924070384590098
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:2_20:3)-H,PI,883.5 / 305.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.0353875870282,146651.214727969,1252566.47674926,0.000504457054519547
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:2_20:4)-H,PI,881.5 / 303.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9750566778827,3069705.57368668,1252566.47674926,0.0307845548755161
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:2_22:4)-H,PI,909.6 / 331.3,PI(15:0_18:1)-Hd7_SPLASH.IS,11.9028825010038,20122.252405348,1252566.47674926,0.000117243519963325
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(18:2_22:6)-H,PI,905.5 / 327.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.883318553259,66341.0564056762,1252566.47674926,0.00116902569939555
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(20:0_18:1)-H,PI,891.6 / 281.2,PI(15:0_18:1)-Hd7_SPLASH.IS,12.4809541776664,23805.5379256829,1252566.47674926,0.000139413756922357
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(20:0_20:4)-H,PI,913.6 / 303.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.8265449261001,76923.5895150935,1252566.47674926,0.000627683025473014
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PI(20:0_22:6)-H,PI,937.6 / 327.2,PI(15:0_18:1)-Hd7_SPLASH.IS,11.7200081651489,26940.1228422692,1252566.47674926,0.000491317691864771
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPS(18:0)-H,LPS,524.3 / 283.3,PE(15:0_18:1)-Hd7_SPLASH.IS,12.9103166666667,3883776.52600001,1181806.36168657,0.0286577782838217
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPS(18:1)-H,LPS,522.3 / 281.2,PE(15:0_18:1)-Hd7_SPLASH.IS,13.8382494185692,39118.5188690888,1181806.36168657,0.000276032678453749
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPS(20:0)-H,LPS,552.3 / 311.3,PE(15:0_18:1)-Hd7_SPLASH.IS,12.8348653632427,46539.5445949558,1181806.36168657,0.000340976185471633
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,LPS(20:4)-H,LPS,544.3 / 303.2,PE(15:0_18:1)-Hd7_SPLASH.IS,13.8201879691048,8581.40871360648,1181806.36168657,0.000120923485828571
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(14:0_18:1)-H,PS,732.5 / 281.2,PE(15:0_18:1)-Hd7_SPLASH.IS,9.98764369360317,7884.21885915417,1181806.36168657,0.000294663632785858
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(14:0_20:1)-H,PS,760.5 / 309.3,PE(15:0_18:1)-Hd7_SPLASH.IS,9.91745884455211,30390.4720942332,1181806.36168657,0.000221403971212991
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(14:0_20:3)-H,PS,756.5 / 305.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.2113983912431,11645.0697268179,1181806.36168657,0.000150551423148523
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(14:0_20:4)-H,PS,754.5 / 303.2,PE(15:0_18:1)-Hd7_SPLASH.IS,9.75186609672031,82489.2971990889,1181806.36168657,0.0014656025420567
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(16:0_18:0)-H,PS,760.5 / 283.3,PE(15:0_18:1)-Hd7_SPLASH.IS,9.80225824712367,394440.591207111,1181806.36168657,0.00886074036860451
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(16:0_20:1)-H,PS,788.5 / 309.3,PE(15:0_18:1)-Hd7_SPLASH.IS,9.60616136978732,156522.927126983,1181806.36168657,0.000525102849118401
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(16:0_20:4)-H,PS,782.5 / 303.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.052480803368,121347.911298949,1181806.36168657,0.00362857768623409
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(16:0_20:5)-H,PS,780.5 / 301.2,PE(15:0_18:1)-Hd7_SPLASH.IS,10.0005382787502,10172.787946629,1181806.36168657,6.9678491128671e-05
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(16:0_22:4)-H,PS,810.5 / 331.3,PE(15:0_18:1)-Hd7_SPLASH.IS,10.023258226267,25621.9546152575,1181806.36168657,0.00133318783841799
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(16:0_22:6)-H,PS,806.5 / 327.2,PE(15:0_18:1)-Hd7_SPLASH.IS,9.93943343759655,67950.7707283063,1181806.36168657,0.00423085335468057
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(18:0_14:0)-H,PS,734.5 / 227.2,PE(15:0_18:1)-Hd7_SPLASH.IS,9.9755602643516,211472.707222489,1181806.36168657,0.000621828943182196
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(18:0_16:1)-H,PS,760.5 / 253.2,PE(15:0_18:1)-Hd7_SPLASH.IS,9.79617296576401,2142913.18943397,1181806.36168657,0.0127747759311937
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(18:0_18:0)-H,PS,790.6 / 283.3,PE(15:0_18:1)-Hd7_SPLASH.IS,9.60607629732472,120357121.266863,1181806.36168657,0.392654261965199
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(18:0_18:1)-H,PS,788.5 / 281.2,PE(15:0_18:1)-Hd7_SPLASH.IS,9.58872035229167,32463361.0268102,1181806.36168657,0.234581532358758
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(18:0_18:2)-H,PS,786.5 / 279.2,PE(15:0_18:1)-Hd7_SPLASH.IS,9.6485122920434,2726607.81949824,1181806.36168657,0.0157934677728744
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(18:0_18:3)-H,PS,784.5 / 277.2,PE(15:0_18:1)-Hd7_SPLASH.IS,9.60098291941263,130170.415799258,1181806.36168657,0.000433204025465037
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(18:0_20:0)-H,PS,818.6 / 283.3,PE(15:0_18:1)-Hd7_SPLASH.IS,9.74014065028763,7012973.48866771,1181806.36168657,0.0432886580646235
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(18:0_20:1)-H,PS,816.6 / 309.3,PE(15:0_18:1)-Hd7_SPLASH.IS,9.47353452675693,553571.406800823,1181806.36168657,0.00481849057275511
45,09/2021,T44M5C,M,32,deltamethrin,cortex,60,T44,PS(18:0_20:2)-H,PS,814.6 / 307.3,PE(15:0_18:1)-Hd7_SPLASH.IS,9.48247836517431,552268.460955644,1181806.36168657,0.00594388724104236
