Sample Number,Sample Submission Date,Sample Name,Sex,"Tissue weight
(mg)",Treatment,Tissue Type,PND,Litter,Metabolite,"MRM Transition of each lipid species
(Parent ion/Fragment ion)",Metabolite used as Internal Standard,"Retention Time
(min)",Peak Area of Metabolite,Peak Area of Internal Standard,"Normalized Peak Area
(Peak Area of Metabolite / (Peak Area of Internal Standard * Tisue weight))"
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Arachidonyl carnitine,448.3 / 85.0,L-Tryptophan.1.IS,0.895026497750684,4874014.80932059,20447445.1317779,0.00425656986371382
30,09/2021,C17F1S,F,56,control,striatum,60,C17,ATP.1,508.0 / 136.0,L-Tryptophan.1.IS,10.4705425002831,2310553.74125,20447445.1317779,0.00201785054175224
30,09/2021,C17F1S,F,56,control,striatum,60,C17,GTP.1,524.0 / 152.0,L-Tryptophan.1.IS,12.4649462849902,1556246.46773131,20447445.1317779,0.00135909964868973
30,09/2021,C17F1S,F,56,control,striatum,60,C17,glutathione disulfide_pos,613.0 / 231.0,L-Tryptophan.1.IS,9.91914227431943,9411701.20451403,20447445.1317779,0.00821941772454274
30,09/2021,C17F1S,F,56,control,striatum,60,C17,FAD,786.0 / 348.0,L-Tryptophan.1.IS,3.58418808363547,11494705.4532463,20447445.1317779,0.0100385449652287
30,09/2021,C17F1S,F,56,control,striatum,60,C17,acetyl-CoA_pos,810.0 / 303.0,L-Tryptophan.1.IS,9.33191683088891,110972.927395355,20447445.1317779,9.69147688135594e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Pyruvate.1,86.9 / 86.9,L-Tryptophan.1.IS,1.36314701249801,205188.933783193,20447445.1317779,0.000179195399701885
30,09/2021,C17F1S,F,56,control,striatum,60,C17,L-Lactic acid.1,89.0 / 43.0,L-Tryptophan.1.IS,1.81666599166957,17008909.4207722,20447445.1317779,0.0148542042007437
30,09/2021,C17F1S,F,56,control,striatum,60,C17,2-Hydroxybutyrate.1,103.1 / 57.0,L-Tryptophan.1.IS,7.18645555716131,132266.65556254,20447445.1317779,0.00011551098674651
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Fumaric acid.1,115.0 / 71.0,L-Tryptophan.1.IS,7.65223637921968,1090813.23105201,20447445.1317779,0.000952627947981863
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Maleic acid.1,115.1 / 71.0,L-Tryptophan.1.IS,8.16719325511574,335722.135589841,20447445.1317779,0.000293192528303491
30,09/2021,C17F1S,F,56,control,striatum,60,C17,N-Acetylglycine.1,116.1 / 74.0,L-Tryptophan.1.IS,6.07348896962033,43567.2152738173,20447445.1317779,3.80480779881573e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Succinate.1,117.1 / 72.9,L-Tryptophan.1.IS,5.47695029004101,4038313.7559988,20447445.1317779,0.00352673623418915
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Benzoic acid,121.0 / 77.0,L-Tryptophan.1.IS,1.22279230804831,182030.001429327,20447445.1317779,0.0001589702634662
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Taurine.1,124.0 / 80.0,L-Tryptophan.1.IS,5.14625328441257,263481394.056921,20447445.1317779,0.230103314304113
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Citraconic acid.1,129.0 / 85.1,L-Tryptophan.1.IS,7.18699537402558,515192.142008978,20447445.1317779,0.000449927099422021
30,09/2021,C17F1S,F,56,control,striatum,60,C17,3-Methyl-2-Oxovaleric.1,129.2 / 85.1,L-Tryptophan.1.IS,6.2444071341429,149541.685608389,20447445.1317779,0.00013059759915222
30,09/2021,C17F1S,F,56,control,striatum,60,C17,N-Acetylalanine.1,130.1 / 88.0,L-Tryptophan.1.IS,5.29064543129863,74563719.5687404,20447445.1317779,0.0651179149139579
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Aspartic acid,132.0 / 88.1,L-Tryptophan.1.IS,6.35031391931129,50698626.5311462,20447445.1317779,0.0442760751180894
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Malic acid.1,133.1 / 115.1,L-Tryptophan.1.IS,7.65078395786172,29134512.385698,20447445.1317779,0.0254437239660841
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Threonic acid.1,135.1 / 89.1,L-Tryptophan.1.IS,7.08057740272146,392947.136470783,20447445.1317779,0.000343168210309014
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Anthranilate.1/2-Aminobenzoic acid/p-Aminobenzoic acid,136.0 / 92.0,L-Tryptophan.1.IS,1.69343270624968,261686.727470008,20447445.1317779,0.000228535997829272
30,09/2021,C17F1S,F,56,control,striatum,60,C17,2-ketoglutaric acid.1,144.9 / 101.0,L-Tryptophan.1.IS,6.34307570288588,1452956.76453734,20447445.1317779,0.00126889478574869
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Mevalonic acid.1,147.1 / 85.0,L-Tryptophan.1.IS,7.1876712332615,1908202.27792774,20447445.1317779,0.00166646935388149
30,09/2021,C17F1S,F,56,control,striatum,60,C17,2-Hydroxyglutarate.1,147.1 / 129.1,L-Tryptophan.1.IS,6.24977982375401,13694868.3259758,20447445.1317779,0.0119599890612567
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Xylose.1,149.1 / 131.0,L-Tryptophan.1.IS,1.81425977690448,381561.091549765,20447445.1317779,0.000333224560653905
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Phenylglyoxylic acid/Hydrocinnamic acid,149.1 / 105.0,L-Tryptophan.1.IS,6.25694480800407,52861.4843014416,20447445.1317779,4.61649399584123e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Xylitol/Arabitol,151.2 / 89.0,L-Tryptophan.1.IS,2.91004952094064,148258.371102276,20447445.1317779,0.000129476856178288
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Allantoin.1,157.1 / 114.1,L-Tryptophan.1.IS,2.82678518903853,494305.141632441,20447445.1317779,0.000431686084606857
30,09/2021,C17F1S,F,56,control,striatum,60,C17,2-Aminoadipic acid/Indole-3-carboxylic acid,160.1 / 116.1,L-Tryptophan.1.IS,7.15244600203008,198116.483320616,20447445.1317779,0.00017301889415577
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Urate.1,167.1 / 124.1,L-Tryptophan.1.IS,2.62240501782336,920180.22948474,20447445.1317779,0.000803610901329205
30,09/2021,C17F1S,F,56,control,striatum,60,C17,sn-glycerol-3-phosphate.1,171.0 / 79.0,L-Tryptophan.1.IS,7.13309616291132,1410801.85229613,20447445.1317779,0.00123208009886873
30,09/2021,C17F1S,F,56,control,striatum,60,C17,N-acetylornithine.1,173.1 / 131.1,L-Tryptophan.1.IS,14.4188351836526,758089.079079945,20447445.1317779,0.000662053615810015
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Ascorbic acid.1,175.0 / 87.0,L-Tryptophan.1.IS,3.60351954908757,29900509.2724493,20447445.1317779,0.0261126836207838
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Glucose/Inositol/Gluconolactone/Fructose,179.1 / 89.0,L-Tryptophan.1.IS,6.94728639634864,312778.60098685,20447445.1317779,0.000273155503021703
30,09/2021,C17F1S,F,56,control,striatum,60,C17,2/3-Phosphoglyceric acid.2,184.9 / 78.8,L-Tryptophan.1.IS,10.0099235766512,70964.0043838615,20447445.1317779,6.19742151564997e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Isocitric_Citric_acid.1,191.0 / 111.0,L-Tryptophan.1.IS,10.0625418539727,2380680.00288983,20447445.1317779,0.00207909314023187
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Xanthurenic Acid.1,204.1 / 160.1,L-Tryptophan.1.IS,5.88456785510082,33003.7335396796,20447445.1317779,2.88227884138546e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,3-Indoxyl sulfate.1,212.1 / 80.0,L-Tryptophan.1.IS,2.31980923396199,27811.460623864,20447445.1317779,2.42882776907083e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Phenylacetylglutamine or Pantothenate.1,218.1 / 146.1,L-Tryptophan.1.IS,1.63660250024212,18342488.0273686,20447445.1317779,0.0160188437699294
30,09/2021,C17F1S,F,56,control,striatum,60,C17,N-Aceryltyrosine.1,222.1 / 180.1,L-Tryptophan.1.IS,2.70266612454448,28909.4236354476,20447445.1317779,2.52471496780568e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,D-Xylulose/Ribose/Ribulose-5-phosphate.1,228.8 / 97.0,L-Tryptophan.1.IS,8.37322365215857,376610.405848566,20447445.1317779,0.000328901032641609
30,09/2021,C17F1S,F,56,control,striatum,60,C17,N-Acetyl-Tryptophan.1,245.1 / 203.1,L-Tryptophan.1.IS,5.24397268865977,50614.4745909301,20447445.1317779,4.42025836276631e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Deoxyinosine.1,251.0 / 135.0,L-Tryptophan.1.IS,1.64781487145826,24743.5376757129,20447445.1317779,2.16090022112158e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,G6P.1,258.8 / 97.1,L-Tryptophan.1.IS,9.52494356060702,142726.182559028,20447445.1317779,0.000124645490670629
30,09/2021,C17F1S,F,56,control,striatum,60,C17,F6P.1,258.8 / 97.1,L-Tryptophan.1.IS,9.10334837196848,62493.7269648256,20447445.1317779,5.45769607349052e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Deoxyguanosine.2,266.1 / 150.1,L-Tryptophan.1.IS,2.12410917763343,50946.3414539597,20447445.1317779,4.44924092730911e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Sedoheptulose 7-phosphate.1,289.0 / 97.0,L-Tryptophan.1.IS,9.19569090514491,67756.1336657133,20447445.1317779,5.91727206268877e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,2'-O-Methyl Guanosine.1,296.0 / 150.0,L-Tryptophan.1.IS,1.67610007155545,22137.0331097647,20447445.1317779,1.93326921836321e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,N-Acetyl-aspartyl-glutamate.1,303.1 / 285.1,L-Tryptophan.1.IS,9.98767044663895,8197039.56965635,20447445.1317779,0.00715863060923538
30,09/2021,C17F1S,F,56,control,striatum,60,C17,N-Acetylneuraminate.1,308.1 / 87.0,L-Tryptophan.1.IS,3.93093982049402,3140922.60263105,20447445.1317779,0.00274302746660726
30,09/2021,C17F1S,F,56,control,striatum,60,C17,Cyclic-AMP.1,328.0 / 134.1,L-Tryptophan.1.IS,9.37945946908034,13796.5424354163,20447445.1317779,1.20487829954353e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,"Fructose-1,6-diphosphate",338.9 / 96.9,L-Tryptophan.1.IS,12.3599332102486,38700.3110402403,20447445.1317779,3.37977179255228e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,"Glucose.1,6-Bisphosphate.1",339.1 / 79.0,L-Tryptophan.1.IS,12.9927822548213,32447.8841124778,20447445.1317779,2.83373545337471e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,GMP.1,362.1 / 79.0,L-Tryptophan.1.IS,9.35218447665953,1736142.72667379,20447445.1317779,0.00151620647424658
30,09/2021,C17F1S,F,56,control,striatum,60,C17,S-adenosyl-L-homocysteine.1,383.1 / 134.0,L-Tryptophan.1.IS,5.28245363264059,742512.496564712,20447445.1317779,0.000648450289946663
30,09/2021,C17F1S,F,56,control,striatum,60,C17,UDP.1,403.0 / 159.0,L-Tryptophan.1.IS,9.69986820608776,17892.0161231292,20447445.1317779,1.56254380854886e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,dGDP.1,426.1 / 159.0,L-Tryptophan.1.IS,9.39387833775632,648780.543771094,20447445.1317779,0.000566592392271548
30,09/2021,C17F1S,F,56,control,striatum,60,C17,ATP.2,505.8 / 159.0,L-Tryptophan.1.IS,10.4736270511941,176384.262264371,20447445.1317779,0.000154039732040242
30,09/2021,C17F1S,F,56,control,striatum,60,C17,UDP-N-acetyl-glucosamine,606.0 / 385.0,L-Tryptophan.1.IS,7.36499936444219,435594.534107563,20447445.1317779,0.000380412994054725
30,09/2021,C17F1S,F,56,control,striatum,60,C17,NAD,662.2 / 540.1,L-Tryptophan.1.IS,6.9229429989447,798519.187774922,20447445.1317779,0.000697361998937743
30,09/2021,C17F1S,F,56,control,striatum,60,C17,NADH,664.1 / 408.1,L-Tryptophan.1.IS,5.85434026444097,95112.2079211789,20447445.1317779,8.30633007381049e-05
30,09/2021,C17F1S,F,56,control,striatum,60,C17,NADP,742.0 / 620.1,L-Tryptophan.1.IS,9.99503012478782,18718.3847729699,20447445.1317779,1.63471215494993e-05
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Urea.1,61.0 / 44.0,L-Tryptophan.1.IS,1.96573811722035,74711859.9084827,21011425.1507517,0.0582913619555137
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Ethanolamine.1,62.1 / 44.1,L-Tryptophan.1.IS,9.9718432149341,9373217.09542853,21011425.1507517,0.00731313062031264
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Imidazole.1,69.0 / 42.2,L-Tryptophan.1.IS,2.4828189258923,145572.072750025,21011425.1507517,0.000113577608611008
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Trimethylamine-N-oxide.1,76.0 / 58.1,L-Tryptophan.1.IS,4.87785372211433,11030006.4505283,21011425.1507517,0.00860578359536189
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Glycine.2,76.0 / 30.0,L-Tryptophan.1.IS,6.28355331624285,4744398.74824326,21011425.1507517,0.00370165412872734
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Sarcosine.1,90.0 / 44.0,L-Tryptophan.1.IS,4.5032620461541,30124.0869362706,21011425.1507517,2.35032839141265e-05
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Alanine.1,90.1 / 44.1,L-Tryptophan.1.IS,5.10404163736419,20320699.5308451,21011425.1507517,0.0158545276880095
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,B-Alanine.1,90.1 / 30.1,L-Tryptophan.1.IS,6.46493954861425,2183224.34903474,21011425.1507517,0.0017033857933073
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Aminobutyric acid(Abu).1,104.1 / 58.0,L-Tryptophan.1.IS,4.05607649378806,2421733.17382154,21011425.1507517,0.00188947410983779
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Aminoisobutyric acid (BAIBA).1,104.1 / 86.0,L-Tryptophan.1.IS,4.67441908342622,758279.20656908,21011425.1507517,0.000591621300120243
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,GABA.2,104.2 / 87.1,L-Tryptophan.1.IS,7.00612883612264,272930373.360404,21011425.1507517,0.212944547247156
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Serine.1,106.0 / 60.0,L-Tryptophan.1.IS,6.76453265344825,45748238.6860504,21011425.1507517,0.0356934915466215
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Uracil.1,113.0 / 70.0,L-Tryptophan.1.IS,8.22558427837273,37179.5607851705,21011425.1507517,2.90080749927808e-05
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Creatinine.1,114.0 / 44.0,L-Tryptophan.1.IS,1.82424721003723,32059252.5572676,21011425.1507517,0.0250131304069802
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Proline.1,116.1 / 70.0,L-Tryptophan.1.IS,3.56728757443866,165894486.632205,21011425.1507517,0.129433473862749
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Valine.1,118.0 / 55.1,L-Tryptophan.1.IS,3.20417167982398,19009308.7843568,21011425.1507517,0.0148313601111041
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,5-Aminovaleric Acid.1,118.0 / 101.0,L-Tryptophan.1.IS,6.09221363759761,2738902.27319625,21011425.1507517,0.002136934403229
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Betaine.1,119.1 / 59.0,L-Tryptophan.1.IS,2.93959403993695,17280165.5941135,21011425.1507517,0.0134822555419119
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Homoserine.1,120.0 / 74.0,L-Tryptophan.1.IS,8.59379681335554,92955.1164342096,21011425.1507517,7.25250361096715e-05
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Threonine.1,120.1 / 74.0,L-Tryptophan.1.IS,5.12874402666918,21211378.3515483,21011425.1507517,0.0165494492384477
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Purine.1,121.1 / 93.9,L-Tryptophan.1.IS,2.10916564303298,521343.729474278,21011425.1507517,0.000406760534073816
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Nicotinamide.1,123.1 / 80.0,L-Tryptophan.1.IS,6.87270756510367,409202.430216309,21011425.1507517,0.000319266137960333
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Thymine.1,127.1 / 110.0,L-Tryptophan.1.IS,1.2070560590634,1768397.58389431,21011425.1507517,0.00137973146124736
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Pipecolate.1,130.0 / 84.0,L-Tryptophan.1.IS,6.30827177436791,812924393.410487,21011425.1507517,0.634256329808982
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Hydroxyproline,132.0 / 68.2,L-Tryptophan.1.IS,4.88788363244922,2683562.40262891,21011425.1507517,0.00209375737042907
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Leucine.2,132.1 / 43.1,L-Tryptophan.1.IS,2.25358579682044,14669003.1132535,21011425.1507517,0.0114449857231319
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Isoleucine.2,132.1 / 69.0,L-Tryptophan.1.IS,2.47368034606036,9140358.8335593,21011425.1507517,0.00713145096137257
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Asparagine.1,133.1 / 87.1,L-Tryptophan.1.IS,6.59520472924815,10873006.1255296,21011425.1507517,0.00848328948555331
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Ornithine.1,133.1 / 70.0,L-Tryptophan.1.IS,14.4099696881007,312307.250993432,21011425.1507517,0.0002436670032213
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Adenine.1,136.0 / 119.0,L-Tryptophan.1.IS,1.53459810620717,110661407.717158,21011425.1507517,0.0863397615806796
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Methylnicotinamide.1,137.0 / 94.0,L-Tryptophan.1.IS,8.10837412600997,7694837.21852634,21011425.1507517,0.00600363238237293
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Hypoxanthine.1,137.1 / 110.0,L-Tryptophan.1.IS,2.03140167247381,178626116.140725,21011425.1507517,0.139366890389573
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Glutamine.1,147.1 / 84.0,L-Tryptophan.1.IS,6.31922227182799,911124119.229563,21011425.1507517,0.710873292211789
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Lysine.1,147.1 / 84.0,L-Tryptophan.1.IS,14.4796550325909,6247167.13710742,21011425.1507517,0.00487413753628656
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Acetylcholine.1,147.1 / 87.0,L-Tryptophan.1.IS,6.36364657236606,3138422.16464155,21011425.1507517,0.00244864607295844
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Glutamic acid.1,148.1 / 84.0,L-Tryptophan.1.IS,6.19801199024964,618278741.120958,21011425.1507517,0.482390746693071
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Methionine.1,150.1 / 133.0,L-Tryptophan.1.IS,2.70845463107874,29314479.7508897,21011425.1507517,0.0228716157219193
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Guanine.1,152.1 / 110.0,L-Tryptophan.1.IS,2.73098112818166,14444156.1377253,21011425.1507517,0.0112695565951304
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Xanthine.1,153.0 / 110.0,L-Tryptophan.1.IS,1.78903965721388,13147990.5383358,21011425.1507517,0.0102582679161864
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Dopamine.1,154.1 / 137.1,L-Tryptophan.1.IS,2.02973648968427,603981.65910196,21011425.1507517,0.000471235939626323
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Serotonin-NH3.1,160.1 / 115.0,L-Tryptophan.1.IS,6.88033998944162,9337072.31779471,21011425.1507517,0.00728492989932356
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Carnitine (C0),162.0 / 103.0,L-Tryptophan.1.IS,5.3698121296198,1517176.67537414,21011425.1507517,0.00118372497810961
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Methionine sulfoxide.1,166.1 / 74.0,L-Tryptophan.1.IS,5.72849011754378,1651979.1644058,21011425.1507517,0.00128889998901516
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Phenylalanine.1,166.1 / 120.0,L-Tryptophan.1.IS,2.10942846638051,170760147.028884,21011425.1507517,0.133229738226705
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Normetanephrine-H2O.1,166.1 / 121.1,L-Tryptophan.1.IS,4.03005668786895,2937864.58564457,21011425.1507517,0.00229216791213424
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,7-methylguanine.1,166.2 / 149.1,L-Tryptophan.1.IS,2.56378530124917,2003295.84724532,21011425.1507517,0.001563002761259
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,1 or 3-Methyl-Histidine.1,170.1 / 109.1,L-Tryptophan.1.IS,6.93470160023415,6597807.71319895,21011425.1507517,0.00514771279946805
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Arginine.1,175.1 / 70.0,L-Tryptophan.1.IS,14.4243420021559,22596983.0271694,21011425.1507517,0.0176305196839274
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Citrulline.1,176.1 / 159.1,L-Tryptophan.1.IS,7.65276647221797,5964045.00087162,21011425.1507517,0.00465324121619555
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,N-carbamoyl-L-aspartate.1,177.1 / 74.0,L-Tryptophan.1.IS,3.73622634072618,122054.312844394,21011425.1507517,9.52286844010997e-05
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Ureidosuccinic acid.1,177.1 / 134.1,L-Tryptophan.1.IS,6.57717819442531,7242032.34850867,21011425.1507517,0.00565034693872649
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Serotonin,177.1 / 160.1,L-Tryptophan.1.IS,6.8840103004594,11181917.7195049,21011425.1507517,0.00872430714404456
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Hippuric acid.1,180.1 / 105.1,L-Tryptophan.1.IS,1.23448825318317,89362.3601746127,21011425.1507517,6.97219114678458e-05
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Tyrosine.1,182.1 / 136.0,L-Tryptophan.1.IS,3.46577001510736,65945038.4952901,21011425.1507517,0.0514513507334435
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Phosphorylcholine.1,185.1 / 125.1,L-Tryptophan.1.IS,7.10632604557751,210907.273247968,21011425.1507517,0.000164553154198104
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Homoarginine.1,189.1 / 144.1,L-Tryptophan.1.IS,14.4724783812269,689065.148177661,21011425.1507517,0.000537619408920554
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Symmetric Dimethylarginine.1,203.1 / 70.0,L-Tryptophan.1.IS,12.6244819392451,2554316.39652516,21011425.1507517,0.00199291761443415
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Acetylcarnitine (C2).1,204.0 / 85.0,L-Tryptophan.1.IS,3.15561574112172,467425817.303026,21011425.1507517,0.364692935460825
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,3-Indolebutyric acid.1,204.1 / 186.1,L-Tryptophan.1.IS,7.34300306407834,272351.399322002,21011425.1507517,0.00021249282264444
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,L-Tryptophan.1,205.1 / 146.1,L-Tryptophan.1.IS,2.47610329408202,43033122.7039322,21011425.1507517,0.0335751155798243
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Lipoic Acid.1,207.1 / 189.1,L-Tryptophan.1.IS,3.77189431414482,222515.815077021,21011425.1507517,0.000173610320146883
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Kynurenine.1,209.1 / 146.1,L-Tryptophan.1.IS,2.21854403790879,87086.5371502747,21011425.1507517,6.79462787393757e-05
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,Propionylcarnitine (C3).1,218.3 / 85.0,L-Tryptophan.1.IS,2.42344063971066,65047882.3754918,21011425.1507517,0.050751375492915
31,09/2021,T21M1S,M,61,deltamethrin,striatum,60,T21,N-Acetyl-glucosamine.1,222.1 / 138.1,L-Tryptophan.1.IS,2.57246331143671,1509835.45113629,21011425.1507517,0.00117799724010698
